custs_ids,custs_status,custs_verified,date_features_cted,date_features_uted
QB1CIZO,1,1,20970528.0,64002418.0
CE8WXIC,1,1,20974222.0,20974221.0
YGDPSLE,1,1,20974355.0,20974354.0
MMEVIRK,1,1,20974364.0,20974363.0
FH29YZB,1,1,20974413.0,20974413.0
HDHHOEP,1,1,20974519.0,20974518.0
Z0MVZEH,1,1,20974534.0,20974534.0
KH4ZNIF,1,1,20976918.0,20976918.0
9C9M88T,1,1,20976945.0,20976944.0
6EUQRTC,1,1,20977055.0,20977055.0
ND1WBDF,1,1,20977081.0,20977081.0
3Z3DV1U,1,1,20977135.0,20977135.0
CLUE78E,1,1,20977143.0,20977142.0
JR2YW43,1,1,20977266.0,20977265.0
ST57ART,1,1,20977273.0,20977272.0
610JYSD,1,1,20977607.0,20977606.0
KMN0KLE,1,1,20977624.0,20977624.0
VU7Z31W,1,1,20977640.0,20977640.0
YC94JCB,1,1,20977645.0,20977644.0
ZRVZYQ8,1,1,20977831.0,20977830.0
4HS24FB,1,1,20978017.0,20978017.0
6SG45UT,1,1,20979015.0,20979014.0
M7DRH77,1,1,20979073.0,20979073.0
WHMKIEJ,1,1,20979100.0,20979100.0
BMSMONC,1,1,20979663.0,20979662.0
7ZNR0YN,1,1,20979686.0,20979685.0
YNQUR9G,1,1,20979880.0,20979880.0
QD0RXFS,1,1,20979901.0,20979900.0
NS3YJ3U,1,1,20980458.0,20980457.0
3OAKMSM,1,1,20980669.0,20980668.0
YR3MXCD,1,1,20980811.0,20980811.0
H6AP4T3,1,1,20981064.0,20981063.0
V9LFW30,1,1,20981085.0,20981084.0
GTDBOPL,1,1,20981655.0,20981655.0
Y73ESKL,1,1,20981668.0,20981668.0
N0641TI,1,1,20981794.0,20981793.0
SJVLAOV,1,1,20984152.0,20984151.0
J9EHM2Q,1,1,20984946.0,20984946.0
0BHOJIP,1,1,20984960.0,20984959.0
UB812W8,1,1,20984975.0,20984975.0
IEW5W5J,1,1,20985015.0,20985014.0
NGIPNSO,1,1,20985906.0,20985906.0
C75J2DE,1,1,20986466.0,20986466.0
9SH6YGG,1,1,20986541.0,20986541.0
J8K273Q,1,1,20986562.0,20986562.0
YEFLD1R,1,1,20986585.0,20986584.0
XGMA0W9,1,1,20986587.0,20986586.0
VYURJL1,1,1,20986602.0,20986602.0
27R2NCR,1,1,20986624.0,20986623.0
55LJUHA,1,1,20986684.0,20986684.0
X0X40EW,1,1,20986733.0,20986732.0
5V87DNA,1,1,20986746.0,20986746.0
GM7WAD1,1,1,20987127.0,20987126.0
TFNAR9U,1,1,20987157.0,20987157.0
R297HC8,1,1,20988208.0,20988208.0
JUO297G,1,1,20988213.0,20988213.0
TJCMXNZ,1,1,20989071.0,20989071.0
6EW7NKA,1,1,20989481.0,20989480.0
9IJH5MO,1,1,20989497.0,20989497.0
6AHV7M8,1,1,20989516.0,20989515.0
4LY6F2J,1,1,20989534.0,20989534.0
Z2KKEHX,1,1,20989544.0,20989543.0
YNLW99T,1,1,20989721.0,20989721.0
6DDKVE1,1,1,20990253.0,20990253.0
2N07XKA,1,1,20990275.0,20990274.0
1A2OO2Z,1,1,20990679.0,20990679.0
2YW9Y9D,1,1,20990851.0,20990850.0
U9A7OY2,1,1,20990980.0,20990980.0
NP5HAH7,1,1,20991417.0,20991416.0
Y888RQY,1,1,20991447.0,20991446.0
4ALL62U,1,1,20991473.0,20991473.0
206H0CN,1,1,20991573.0,20991572.0
72X2B7V,1,1,20991933.0,20991933.0
5ZFU4XC,1,1,20991942.0,20991941.0
DQVF6BI,1,1,20991942.0,20991942.0
X4IK98K,1,1,20991945.0,20991944.0
IMAW7CR,1,1,20991993.0,20991992.0
3OUTV2Q,1,1,20992093.0,20992092.0
1EV397O,1,1,20992308.0,20992308.0
F82ENL0,1,1,20994503.0,20994503.0
28B3QGG,1,1,20994513.0,20994513.0
BU9TJR7,1,1,20994629.0,20994629.0
JA2DK0V,1,1,20994662.0,20994661.0
RN6LYSJ,1,1,20994863.0,20994863.0
2ECPUC4,1,1,20997582.0,20997581.0
SZJ92OA,1,1,20997715.0,20997714.0
1ANBI27,1,1,20998257.0,20998256.0
9TGDD7X,1,1,20998300.0,20998300.0
M99Q0W6,1,1,20998348.0,20998348.0
U47ZEBB,1,1,20998373.0,20998372.0
DD75QH5,1,1,20998395.0,20998395.0
MI6XH8L,1,1,21002791.0,21002790.0
7AVU33C,1,1,21003241.0,62652420.0
1W1O1M1,1,1,21003276.0,21003275.0
BPQ44OL,1,1,21003483.0,21003483.0
6CIWGJY,1,1,21003888.0,21003887.0
SSF0QB7,1,1,21003936.0,21003935.0
MTBAA88,1,1,21004795.0,62311821.0
GZDOEXS,1,1,21004811.0,21004810.0
DJZK6CI,1,1,21005086.0,21005085.0
3W0MR42,1,1,21005121.0,21005121.0
0KZXA52,1,1,21005132.0,21005132.0
TOJHIJ3,1,1,21005148.0,21005147.0
TMD6SN5,1,1,21005206.0,21005206.0
BYSQIOI,1,1,21005447.0,21005447.0
AYSU0MV,1,1,21005509.0,21005508.0
4OO8G4N,1,1,21005522.0,21005522.0
4IGC9BZ,1,1,21005626.0,21005626.0
7T333ZO,1,1,21005824.0,21005823.0
U3Y13DZ,1,1,21005847.0,21005847.0
MFFODDV,1,1,21005872.0,21005872.0
CSK98OV,1,1,21006153.0,21006152.0
8LS2IUQ,1,1,21006191.0,21006190.0
GBKN4J5,1,1,21006212.0,21006212.0
GAAWI1K,1,1,21006283.0,21006282.0
LINQVNH,1,1,21006315.0,21006315.0
QYXF34L,1,1,21006660.0,21006660.0
BHD9DDJ,1,1,21006687.0,21006686.0
3Z5SOFB,1,1,21006710.0,21006710.0
HNP88Z0,1,1,21006731.0,21006731.0
3T6MND7,1,1,21006734.0,21006734.0
CM2CVQ1,1,1,21006987.0,21006986.0
3LIJ661,1,1,21007627.0,21007626.0
3UX4BYC,1,1,21007834.0,21007834.0
CIBHBIZ,1,1,21007879.0,21007879.0
M95XEC7,1,1,21007936.0,21007935.0
Z3BQ0IQ,1,1,21008142.0,21008141.0
9V5DIXR,1,1,21008254.0,63940313.0
O8CZMN1,1,1,21008262.0,21008261.0
4WUMAU4,1,1,21008336.0,21008336.0
JNOTG0E,1,1,21008491.0,21008491.0
DJZOAJT,1,1,21009225.0,21009225.0
4P8MJU3,1,1,21011040.0,21011040.0
TRQ61UA,1,1,21011194.0,21011194.0
NB6B5GM,1,1,21011269.0,21011268.0
9S4K01J,1,1,21011335.0,21011335.0
Y62V5P0,1,1,21011367.0,21011367.0
V8XHPAH,1,1,21013261.0,21013260.0
DKXHB2M,1,1,21015619.0,21015618.0
AQAXRCF,1,1,21018191.0,21018191.0
O9CCJTP,1,1,21021607.0,21021606.0
NIHUVMV,1,1,21024684.0,21024684.0
UW3B8GC,1,1,21030555.0,21030554.0
V1U8SR4,1,1,21030601.0,21030601.0
41P20B1,1,1,21030796.0,21030795.0
G0ESLIU,1,1,21030817.0,21030817.0
ZRX2R8O,1,1,21044113.0,21044112.0
XS3983F,1,1,21052027.0,21052026.0
QQOZ4FV,1,1,21052042.0,21052041.0
3KQE7N0,1,1,21054101.0,21054101.0
KBYB6AL,1,1,21057802.0,21057801.0
UVNVPJ5,1,1,21068833.0,21068832.0
R9MDH9Y,1,1,21071130.0,21071129.0
YEUPXJ6,1,1,21073502.0,21073501.0
NY73W6G,1,1,21077717.0,21077716.0
79WLQ8M,1,1,21079805.0,21079805.0
OVR1UU3,1,1,21084042.0,21084042.0
K6YSZQY,1,1,21084141.0,21084140.0
L1SA58U,1,1,21089647.0,21089647.0
DJ0QLGK,1,1,21090278.0,21090277.0
JYRBI9S,1,1,21090454.0,53274880.0
D9BNIAO,1,1,21090635.0,21090634.0
SIFIJQW,1,1,21090905.0,21090904.0
690MJDQ,1,1,21091244.0,21091244.0
P7HTW4I,1,1,21092005.0,21092005.0
B7CED6N,1,1,21092491.0,21092491.0
6EPAGRG,1,1,21092506.0,21092505.0
TSENVS2,1,1,21092932.0,21092932.0
KH8N5EX,1,1,21093053.0,21093053.0
YI2JMYK,1,1,21093206.0,62299254.0
ODESJ3S,1,1,21093588.0,21093588.0
P1SCVW5,1,1,21094244.0,21094244.0
81QKSDN,1,1,21094545.0,21094545.0
V2I5HW0,1,1,21095560.0,65223482.0
AWARSD5,1,1,21095719.0,21095718.0
E8CSP4X,1,1,21096535.0,21096534.0
VC8JFND,1,1,21096668.0,21096668.0
46UR48C,1,1,21097486.0,21097485.0
TTPS1K2,1,1,21097842.0,21097842.0
FN80YZS,1,1,21097994.0,21097993.0
5T9EESY,1,1,21107233.0,21107233.0
3CHFH76,1,1,21141256.0,21141256.0
LE91B2Q,1,1,21149713.0,21149712.0
WTDDLG9,1,1,21152697.0,21152697.0
ZIG81ZF,1,1,21153013.0,21153012.0
B1U9ZX2,1,1,21153257.0,21153257.0
5Q31D2E,1,1,21155022.0,21155021.0
AUXPF6B,1,1,21155564.0,21155564.0
MJXU95T,1,1,21157444.0,21157444.0
KWIPV5L,1,1,21157738.0,21157737.0
4LQTD6V,1,1,21164705.0,21164705.0
JFHNKTF,1,1,21164735.0,21164735.0
I36L9KE,1,1,21166772.0,21166771.0
14JIHEV,1,1,21167258.0,21167257.0
2EITKDW,1,1,21169568.0,55740387.0
UO5X10D,1,1,21169796.0,21169795.0
888UOYI,1,1,21170548.0,21170548.0
MTAGF37,1,1,21171402.0,21171402.0
VIKR32F,1,1,21171782.0,21171781.0
DIH7ZWP,1,1,21173357.0,21173357.0
K9COSTL,1,1,21175659.0,21175658.0
XMB4T7L,1,1,21175746.0,21175745.0
EWBB4SN,1,1,21176237.0,21176237.0
HBC5CNZ,1,1,21176485.0,21176485.0
6LQ567S,1,1,21176501.0,21176501.0
UFIJWXV,1,1,21177294.0,21177293.0
G9300VY,1,1,21177389.0,21177389.0
G2G2DLZ,1,1,21177563.0,21177562.0
ZOXL30A,1,1,21180087.0,21180087.0
NGDAU5Z,1,1,21180300.0,21180300.0
YNLJKLA,1,1,21180383.0,21180382.0
6QGVH66,1,1,21180443.0,21180443.0
6K1NJI5,1,1,21180515.0,21180515.0
YGTMUCU,1,1,21180761.0,21180760.0
93O9K3B,1,1,21181539.0,21181538.0
EO8FKUN,1,1,21181646.0,21181645.0
1P7ISTB,1,1,21181866.0,21181866.0
W95E0MT,1,1,21182011.0,21182010.0
D5G4JVC,1,1,21182082.0,21182081.0
T2171B6,1,1,21184003.0,21184002.0
1D3RLAH,1,1,21184356.0,21184356.0
DFF804I,1,1,21184569.0,21184568.0
58T07IJ,1,1,21184752.0,21184752.0
946FAD2,1,1,21185244.0,21185244.0
5CRAT90,1,1,21187933.0,21187932.0
93J6BJF,1,1,21187936.0,21187936.0
QTATYYK,1,1,21187937.0,21187937.0
49SQWNT,1,1,21187949.0,21187948.0
G2U5YE0,1,1,21188000.0,21187999.0
055MN2K,1,1,21188031.0,21188031.0
OPBNGK6,1,1,21188041.0,21188040.0
SJMUIFF,1,1,21188946.0,21188945.0
M86OKMQ,1,1,21191639.0,21191639.0
Q8G8K1V,1,1,21224214.0,21224213.0
49WYQ2W,1,1,21226157.0,21226157.0
W05VW2L,1,1,21226483.0,21226482.0
9SDRUV8,1,1,21228681.0,21228680.0
QY21BRX,1,1,21228762.0,21228761.0
XSYJAN5,1,1,21232793.0,21232793.0
63RWYCI,1,1,21233235.0,63949326.0
17P1TZP,1,1,21233430.0,21233430.0
2ERUPY1,1,1,21233466.0,21233466.0
0ZP2IQD,1,1,21234314.0,21234313.0
QUMKJAB,1,1,21236162.0,21236161.0
MY76Q0Q,1,1,21239090.0,21239089.0
5ZAHCEW,1,1,21239126.0,21239125.0
NZTQ6N7,1,1,21240919.0,21240919.0
UCGH2XK,1,1,21241959.0,21241959.0
5PNS2KZ,1,1,21245898.0,21245897.0
XRVCSRP,1,1,21248846.0,21248845.0
OZWLN15,1,1,21249342.0,21249342.0
VY6B1GT,1,1,21250697.0,21250696.0
JH6SQGO,1,1,21255183.0,21255183.0
EZ6IZI3,1,1,21261693.0,21261693.0
SAU5BL4,1,1,21262544.0,61263541.0
DX5UW92,1,1,21262551.0,21262551.0
VYLDNGD,1,1,21262579.0,21262578.0
Z1DHZ3U,1,1,21263544.0,21263544.0
JF15K3Y,1,1,21264934.0,21264933.0
BY399SK,1,1,21265115.0,21265114.0
G9EOCOD,1,1,21265126.0,21265126.0
WQ3F57B,1,1,21266827.0,21266826.0
9QSLVHG,1,1,21267682.0,21267681.0
M4U87S8,1,1,21269225.0,21269225.0
0SDBMR3,1,1,21269251.0,21269251.0
NHNYDM7,1,1,21269432.0,21269432.0
D560N3Z,1,1,21270122.0,21270121.0
XRCITUV,1,1,21270418.0,21270417.0
BSHNWL9,1,1,21276902.0,21276902.0
4PPFMBW,1,1,21276967.0,21276966.0
TT8OQK9,1,1,21277642.0,21277641.0
WY7R7SU,1,1,21292169.0,21292169.0
F06VLO5,1,1,21320981.0,21320980.0
R7OANOD,1,1,21324576.0,21324576.0
H2UOSG0,1,1,21325837.0,21325837.0
UGJNCAF,1,1,21326622.0,21326622.0
L1LYPLK,1,1,21327744.0,21327743.0
JSXSK7V,1,1,21328307.0,21328306.0
NL2LFYD,1,1,21330795.0,21330794.0
DT6ZSO6,1,1,21332819.0,21332819.0
ET1Z99K,1,1,21333016.0,21333015.0
22KZXL0,1,1,21334491.0,21334490.0
L08FMFR,1,1,21335680.0,21335680.0
IKAL9TL,1,1,21336281.0,21336281.0
ROQI1VF,1,1,21337881.0,66959584.0
F68WRUW,1,1,21338407.0,21338407.0
MQJBSV2,1,1,21338421.0,21338421.0
EVFZN5O,1,1,21338426.0,21338426.0
TSUZ2DF,1,1,21338912.0,21338911.0
UI5IKWK,1,1,21340267.0,21340266.0
8YIKG2N,1,1,21343583.0,21343583.0
2XFYQZJ,1,1,21344119.0,21344119.0
E9DLW21,1,1,21344455.0,21344454.0
3MAUCB0,1,1,21346532.0,21346532.0
6AAPDJX,1,1,21348149.0,21348148.0
34517YM,1,1,21348186.0,21348186.0
N54TYPB,1,1,21348615.0,21348614.0
062LSV7,1,1,21350242.0,21350242.0
26Z9SGB,1,1,21350763.0,21350763.0
NLA0PSS,1,1,21352765.0,21352765.0
GMD4QIW,1,1,21352869.0,21352868.0
KGVQJDF,1,1,21352923.0,21352923.0
UJDJM7Y,1,1,21353071.0,67844954.0
FW5DBZF,1,1,21355048.0,21355047.0
88ERZ6D,1,1,21355308.0,21355308.0
IME9PAI,1,1,21355407.0,21355407.0
SF0F4QP,1,1,21356084.0,21356083.0
4I5L9CP,1,1,21356245.0,21356245.0
BJ84JL0,1,1,21356386.0,21356386.0
CIEG2SI,1,1,21356997.0,21356997.0
2Y2BC58,1,1,21358549.0,21358548.0
UCLUWLI,1,1,21358901.0,21358900.0
6WWD4F2,1,1,21359052.0,21359051.0
2L3GW76,1,1,21360677.0,21360677.0
XYBK9ZI,1,1,21362707.0,21362707.0
W9VWB22,1,1,21362717.0,21362716.0
RX91VHR,1,1,21368007.0,21368006.0
OKOGR8B,1,1,21409824.0,21409824.0
FRNDF4Q,1,1,21414452.0,68274622.0
YAMTPOY,1,1,21414779.0,21414779.0
MRXJCGF,1,1,21415249.0,21415248.0
VC533HU,1,1,21415259.0,21415258.0
J8OVGIF,1,1,21416832.0,21416832.0
ZP8MPP8,1,1,21416862.0,21416861.0
AWBMLD0,1,1,21418288.0,21418287.0
ZFH493G,1,1,21419346.0,21419345.0
NVYOI7B,1,1,21421343.0,21421342.0
TQF1LZ5,1,1,21425028.0,21425028.0
6MUHI0E,1,1,21429058.0,21429057.0
GJQCBG7,1,1,21429353.0,21429353.0
EJDV12S,1,1,21436384.0,21436384.0
UTHIDDL,1,1,21436529.0,21436529.0
D8AGADY,1,1,21436603.0,21436603.0
HVHRQ2N,1,1,21437729.0,21437728.0
RDYOAI4,1,1,21438678.0,21438677.0
X2E9140,1,1,21439192.0,21439192.0
I203W34,1,1,21440814.0,21440813.0
N6PPDXI,1,1,21442401.0,21442401.0
VUNDNK9,1,1,21442838.0,21442838.0
ZAHW5X3,1,1,21443378.0,21443377.0
5ACPRKE,1,1,21443636.0,21443636.0
7P0J6TD,1,1,21444126.0,21444126.0
9YUOY1W,1,1,21444902.0,21444901.0
RN6HPP7,1,1,21457137.0,21457136.0
MBKXC9H,1,1,21497473.0,21497472.0
MNIFZJK,1,1,21498462.0,21498462.0
0FGAXXH,1,1,21499000.0,21498999.0
XTYWVCE,1,1,21499092.0,21499091.0
DHAN3ZI,1,1,21499454.0,21499453.0
VMXG5AZ,1,1,21499849.0,21499849.0
80DO6Q2,1,1,21501255.0,21501255.0
TY02FYB,1,1,21501579.0,21501578.0
4YEF2YP,1,1,21502719.0,21502719.0
1FYJ6SO,1,1,21503338.0,21503338.0
GZ4U046,1,1,21503358.0,21503358.0
2W381YL,1,1,21503395.0,21503395.0
LATNS5B,1,1,21503458.0,21503457.0
UZTSC5T,1,1,21503631.0,21503630.0
W23HPVD,1,1,21506836.0,21506835.0
GJ6VKKB,1,1,21507494.0,21507493.0
H4A6RSO,1,1,21509548.0,21509548.0
VBXG13O,1,1,21510663.0,21510663.0
0HDNF84,1,1,21511526.0,61488595.0
3OIXFK7,1,1,21515242.0,21515242.0
SRP8ID2,1,1,21519070.0,21519070.0
68QESV4,1,1,21519080.0,21519079.0
32J04NC,1,1,21519693.0,21519692.0
TL6B3Q0,1,1,21520587.0,21520586.0
GE2IW1I,1,1,21522366.0,21522365.0
6BLPJ2S,1,1,21522776.0,21522776.0
QIQCEQS,1,1,21523996.0,21523995.0
1VXGN0C,1,1,21526937.0,21526936.0
TYXCT7T,1,1,21526974.0,21526974.0
LFDEBA0,1,1,21528450.0,21528450.0
5R6H388,1,1,21528666.0,21528666.0
28ZV519,1,1,21530601.0,21530600.0
X3YT4D0,1,1,21530605.0,21530605.0
O59AR90,1,1,21532224.0,21532223.0
O34QLDK,1,1,21532802.0,21532801.0
KZK4XF8,1,1,21535784.0,21535783.0
95ERD8N,1,1,21540764.0,21540764.0
4L63MKJ,1,1,21540770.0,21540769.0
WB8DVUA,1,1,21549449.0,21549449.0
B97STTD,1,1,21555788.0,21555787.0
AGFAV5V,1,1,21572465.0,21572464.0
N8EQS8C,1,1,21582247.0,21582247.0
ITOSIGN,1,1,21582547.0,21582547.0
ZQ57W41,1,1,21587200.0,21587199.0
N6YM6O4,1,1,21587590.0,21587589.0
VI1TE88,1,1,21591001.0,21591001.0
BOZN36T,1,1,21591043.0,21591042.0
71OAVBT,1,1,21594875.0,21594874.0
A41JBCY,1,1,21604182.0,21604181.0
8YXGH16,1,1,21604660.0,21604660.0
Y8288CL,1,1,21605528.0,21605527.0
05PQFON,1,1,21606048.0,21606047.0
62PW8QZ,1,1,21606285.0,21606285.0
PA1RBLF,1,1,21606418.0,58378510.0
BMULGOV,1,1,21606442.0,21606442.0
B15MYLQ,1,1,21606853.0,21606853.0
3RFFY93,1,1,21608182.0,21608181.0
H6WA6EV,1,1,21608259.0,58301226.0
DCARV6N,1,1,21609285.0,21609284.0
AAYIP9D,1,1,21609290.0,21609289.0
S0CDNET,1,1,21609560.0,21609559.0
QIZVIMC,1,1,21609706.0,21609706.0
CUFX69V,1,1,21610033.0,64279262.0
CVI6VEH,1,1,21613599.0,21613598.0
Y3WVULO,1,1,21613659.0,21613658.0
ZQLMSA0,1,1,21615566.0,21615565.0
6740K0D,1,1,21615689.0,21615689.0
MN83ENG,1,1,21615806.0,21615805.0
W96MN5T,1,1,21617802.0,21617801.0
TTXV5QN,1,1,21617965.0,21617964.0
SEK1G2T,1,1,21618212.0,21618212.0
OQJS8CV,1,1,21620652.0,21620651.0
IRTETS5,1,1,21621373.0,21621372.0
F9LEU5K,1,1,21622342.0,21622341.0
CXTWHL0,1,1,21622349.0,21622349.0
QVLJAS1,1,1,21622360.0,21622359.0
Y36QBUH,1,1,21622500.0,21622499.0
LP23VFP,1,1,21622819.0,21622819.0
UNRN434,1,1,21623236.0,21623235.0
67D2KLD,1,1,21623246.0,21623246.0
9LVBGW2,1,1,21623259.0,21623259.0
H1A7JW3,1,1,21623284.0,21623284.0
53NOO3B,1,1,21624073.0,21624073.0
A6NPO01,1,1,21624884.0,21624883.0
QVWK8H4,1,1,21625351.0,21625351.0
75GS3UD,1,1,21625549.0,21625549.0
N65PGUE,1,1,21625745.0,21625745.0
MMQLFT6,1,1,21651082.0,21651081.0
GL6D16U,1,1,21652105.0,21652104.0
GQ6MW07,1,1,21652133.0,21652132.0
D8A0GJX,1,1,21662267.0,21662267.0
E0UVW7V,1,1,21668118.0,21668117.0
BJR1ZPS,1,1,21668194.0,21668194.0
ZTAAFES,1,1,21668291.0,21668291.0
ULHOA0W,1,1,21668564.0,21668564.0
DITJ5KW,1,1,21670027.0,21670027.0
YSRLFM5,1,1,21671386.0,21671385.0
0FWIT1W,1,1,21671977.0,21671977.0
JAK3OZX,1,1,21672216.0,21672216.0
ID7F97C,1,1,21673729.0,21673729.0
OYY8CNX,1,1,21673734.0,21673734.0
9ZSFKWB,1,1,21673739.0,21673739.0
DBL0X78,1,1,21674107.0,21674107.0
0CMS4Z3,1,1,21676674.0,21676674.0
Y6VYT8X,1,1,21677521.0,21677521.0
NAU6HXR,1,1,21678019.0,21678018.0
CR2H7SD,1,1,21679254.0,21679254.0
YAFVCA3,1,1,21679365.0,21679364.0
PVEP9F4,1,1,21680490.0,21680490.0
FIFT6ZA,1,1,21680842.0,21680842.0
FZO2OD0,1,1,21684819.0,21684818.0
RJMMRXO,1,1,21684863.0,21684863.0
R554YMG,1,1,21685148.0,21685148.0
MJI67PF,1,1,21686072.0,21686072.0
DTSCYT8,1,1,21686107.0,21686106.0
8L73TYL,1,1,21686871.0,21686871.0
N0ZLPLB,1,1,21687201.0,21687200.0
K8OD3YH,1,1,21687206.0,21687205.0
EFO5K82,1,1,21687210.0,21687210.0
GK664WG,1,1,21687477.0,21687477.0
95MJ2XV,1,1,21689067.0,21689067.0
D3KGB5V,1,1,21691137.0,21691136.0
5S4FJ91,1,1,21691435.0,21691435.0
NBP1R7W,1,1,21691506.0,21691505.0
BAL0RVT,1,1,21691684.0,21691683.0
V3X3DV0,1,1,21691922.0,21691921.0
EGJOLL6,1,1,21692024.0,21692024.0
BQYD60X,1,1,21692713.0,21692713.0
2CJHHP8,1,1,21693297.0,21693296.0
PFHE0B3,1,1,21693465.0,21693465.0
LG95R2V,1,1,21695156.0,21695156.0
TOGYHPY,1,1,21696733.0,21696733.0
8XFYZ3P,1,1,21697005.0,21697004.0
X24KGH2,1,1,21699020.0,21699020.0
QBOB9J8,1,1,21699275.0,21699274.0
8QSU1WR,1,1,21702418.0,21702418.0
LB1XQW8,1,1,21703060.0,21703059.0
7N3YGHT,1,1,21703082.0,21703082.0
UYFP6H1,1,1,21703163.0,21703163.0
VDSNHZC,1,1,21703508.0,21703507.0
OKB39J5,1,1,21704548.0,21704548.0
JVTGO7T,1,1,21704999.0,21704999.0
AY3WJMZ,1,1,21705012.0,21705011.0
XCLC2AL,1,1,21705049.0,21705048.0
BEUR1XF,1,1,21707525.0,21707525.0
MHV1U4S,1,1,21707695.0,21707695.0
FR86QOU,1,1,21709392.0,21709392.0
HH7Y7U0,1,1,21710278.0,21710278.0
MOX7UQC,1,1,21716019.0,21716019.0
LXGRBMP,1,1,21716055.0,21716055.0
K84481H,1,1,21716060.0,21716060.0
ZKMYJGP,1,1,21716358.0,21716357.0
9ZZ91C6,1,1,21716367.0,21716367.0
9W39S1X,1,1,21717205.0,21717204.0
YO7B3JU,1,1,21741658.0,21741658.0
R5YAZQV,1,1,21741691.0,21741690.0
KHJ5CFI,1,1,21753727.0,21753727.0
TP2C3YL,1,1,21757950.0,21757949.0
ZNNTYX1,1,1,21760723.0,21760722.0
EYY9JYO,1,1,21760750.0,21760750.0
UJ748C4,1,1,21761670.0,21761670.0
N3O6CON,1,1,21764658.0,21764657.0
J1OWR87,1,1,21766040.0,21766040.0
9UC3OED,1,1,21766321.0,21766320.0
KE53909,1,1,21767959.0,21767959.0
0M8YPYV,1,1,21767965.0,21767964.0
1D5L70Y,1,1,21769335.0,21769335.0
29WCQLD,1,1,21770807.0,21770806.0
I55K4I1,1,1,21773782.0,21773781.0
K9UGDAM,1,1,21774342.0,21774341.0
4LOW56S,1,1,21775804.0,21775803.0
GJZDS65,1,1,21776418.0,21776418.0
FU3EPLR,1,1,21776422.0,21776422.0
WMJJM4C,1,1,21779492.0,21779492.0
RGC55GG,1,1,21779885.0,21779884.0
LSKWF8D,1,1,21780777.0,21780776.0
GSPAI2H,1,1,21780782.0,21780781.0
XBNAL41,1,1,21780791.0,21780790.0
R0XA8YZ,1,1,21780982.0,21780981.0
VXOFLM2,1,1,21781575.0,59423620.0
8HV4L8Y,1,1,21781751.0,21781751.0
HW44UH5,1,1,21782118.0,21782117.0
IMWOHEO,1,1,21782710.0,56505593.0
91QKGUI,1,1,21782741.0,21782740.0
3LVF96Q,1,1,21786036.0,21786036.0
J2MGNN1,1,1,21787733.0,54156963.0
49XZP3F,1,1,21788577.0,21788576.0
ZK8OG2R,1,1,21789238.0,21789238.0
7DLZT3W,1,1,21790167.0,21790166.0
S3XG5MD,1,1,21790167.0,21790167.0
C7FCP4H,1,1,21790709.0,21790709.0
TZQB5TG,1,1,21790869.0,21790868.0
HQAF0G3,1,1,21790878.0,21790878.0
O93SUPK,1,1,21790879.0,21790878.0
YTRTWMP,1,1,21792534.0,65915662.0
MRONLCP,1,1,21792822.0,21792821.0
RVEQBJO,1,1,21793262.0,21793262.0
OWBYNAI,1,1,21823992.0,21823992.0
ODXBQST,1,1,21824006.0,21824006.0
IHCYUZR,1,1,21824021.0,21824020.0
OGZHXST,1,1,21834249.0,21834249.0
6MGBHYF,1,1,21834666.0,21834665.0
RQBO27H,1,1,21837097.0,21837097.0
VWJMLZ8,1,1,21837107.0,21837107.0
GJ4LZ47,1,1,21838830.0,21838830.0
XY7Z9Z4,1,1,21839801.0,21839801.0
KQV988P,1,1,21843534.0,21843534.0
7MD6HLA,1,1,21844255.0,21844254.0
95S8S7S,1,1,21844686.0,21844686.0
RPUCJYW,1,1,21844886.0,21844885.0
GXISXBM,1,1,21847698.0,21847698.0
MPN0MFJ,1,1,21848298.0,21848298.0
G7IXWSO,1,1,21850796.0,21850795.0
BDC22ES,1,1,21852949.0,21852949.0
TCUFQRI,1,1,21854713.0,60567337.0
RNRV5Y9,1,1,21855085.0,21855085.0
ROSB68L,1,1,21858732.0,21858731.0
CLOOB7P,1,1,21860532.0,21860532.0
5OMPSEF,1,1,21862743.0,21862742.0
WKO6C5P,1,1,21862908.0,64903855.0
54PKF0Q,1,1,21864203.0,21864203.0
HB7W14Q,1,1,21868091.0,21868091.0
HBM0RJX,1,1,21868109.0,21868108.0
FSJ1EJR,1,1,21868214.0,21868213.0
SSEP7NE,1,1,21868249.0,21868249.0
UI41NS9,1,1,21868340.0,21868339.0
FOQQXC9,1,1,21868563.0,21868562.0
OY3ZI71,1,1,21868668.0,21868668.0
EQTSHVJ,1,1,21869040.0,21869040.0
DFHGZF9,1,1,21870517.0,21870516.0
ZS6SV8W,1,1,21870918.0,21870917.0
IJJIB3H,1,1,21871653.0,64548505.0
BW3Y2VW,1,1,21871658.0,21871658.0
IB6GKGT,1,1,21871663.0,21871663.0
LYLPNYG,1,1,21872478.0,21872477.0
YPZMHJ8,1,1,21872879.0,21872878.0
A906G94,1,1,21873217.0,21873216.0
ZIVNE3H,1,1,21873738.0,65835257.0
WASR1QY,1,1,21875019.0,21875019.0
EPAQLG5,1,1,21875180.0,58653313.0
F3AOVO4,1,1,21875228.0,21875227.0
LFJ70FJ,1,1,21875239.0,21875238.0
9BHN85L,1,1,21875250.0,21875250.0
BJ3IL2Q,1,1,21875685.0,21875684.0
